"price","make","kms","fuel","seller","tx","owner","mileage","esize","power"
70,"Maruti",70,"Petrol","Individual","Manual","Third or above",15.9,1298,85
459.999,"Maruti",70,"Diesel","Individual","Manual","Third or above",23.4,1248,74
320,"Maruti",60,"Petrol","Individual","Manual","Third or above",18.6,1197,85.8
90,"Maruti",70,"Petrol","Individual","Manual","Third or above",19.7,796,46.3
125,"Maruti",70,"Petrol","Individual","Manual","Third or above",19.7,796,46.3
160,"Maruti",70,"Petrol","Individual","Manual","Third or above",19.7,796,35
70,"Maruti",59.4,"Petrol","Individual","Manual","Third or above",16.1,796,37
185,"Maruti",90,"Diesel","Individual","Manual","Third or above",17.8,1248,75
700,"Maruti",141,"Diesel","Individual","Manual","Third or above",25.2,1248,74
90,"Maruti",110,"Petrol","Individual","Manual","Third or above",18.9,1061,67
1425,"Other",59,"Diesel","Dealer","Automatic","First ",14.84,2143,170
6000,"Other",37,"Diesel","Dealer","Automatic","First ",13.5,2987,254.79
2700,"Other",35,"Diesel","Dealer","Automatic","First ",15,2143,204
5850,"Other",47,"Diesel","Dealer","Automatic","First ",13.5,2987,282
2550,"Other",18,"Petrol","Dealer","Automatic","First ",15.04,1991,183
2700,"Other",16,"Petrol","Dealer","Automatic","First ",14.74,1991,181.04
4600,"Other",7.976,"Diesel","Individual","Automatic","First ",17.9,2143,170
1550,"Other",25,"Diesel","Individual","Automatic","First ",14.84,2143,170
3000,"Other",40,"Diesel","Individual","Automatic","First ",13,2143,204
2900,"Other",31,"Diesel","Dealer","Automatic","First ",13,2143,204
2700,"Other",23,"Diesel","Dealer","Automatic","First ",17.9,2143,136
1400,"Other",50,"Diesel","Individual","Automatic","First ",14.84,2143,170
2950,"Other",46,"Diesel","Dealer","Manual","First ",15.8,2148,170
3600,"Other",50,"Diesel","Individual","Automatic","First ",11.74,2987,254.8
1250,"Other",42,"Petrol","Individual","Automatic","First ",11.9,1595,120.7
400,"Other",42,"Petrol","Dealer","Automatic","First ",11.74,1796,186
4090,"Other",70,"Diesel","Dealer","Automatic","First ",12,2987,224
2900,"Other",31,"Diesel","Dealer","Automatic","First ",13,2143,204
2700,"Other",23,"Diesel","Dealer","Automatic","First ",17.9,2143,136
650,"Other",40,"Petrol","Individual","Manual","First ",11.7,1796,178
1600,"Other",74,"Diesel","Dealer","Automatic","First ",10,2148,170
2550,"Other",18,"Petrol","Dealer","Automatic","First ",15.04,1991,183
2700,"Other",16,"Petrol","Dealer","Automatic","First ",14.74,1991,181.04
500,"Other",120,"Petrol","Individual","Automatic","First ",11.7,1796,178
5200,"Other",17,"Petrol","Dealer","Automatic","First ",15,1991,194.4
6000,"Other",37,"Diesel","Dealer","Automatic","First ",13.5,2987,254.79
1000,"Other",90,"Diesel","Dealer","Automatic","First ",14.94,2143,204
1925,"Other",91.5,"Diesel","Dealer","Automatic","First ",10,2148,170
1350,"Other",80,"Diesel","Individual","Automatic","First ",15.8,2148,170
2000,"Other",70,"Petrol","Individual","Automatic","First ",13.7,1991,183
4600,"Other",6,"Diesel","Dealer","Automatic","First ",17.9,2143,170
3250,"Other",33,"Diesel","Individual","Automatic","First ",11.3,2987,254.8
5200,"Other",17,"Petrol","Dealer","Automatic","First ",15,1991,194.4
6000,"Other",37,"Diesel","Dealer","Automatic","First ",13.5,2987,254.79
2575,"Other",70,"Diesel","Individual","Automatic","First ",11.74,2987,254.8
1600,"Other",70,"Diesel","Individual","Automatic","First ",14.21,2143,203
1450,"Other",27.8,"Diesel","Dealer","Automatic","Second ",14.8,2143,120.7
800,"Other",120.005,"Diesel","Individual","Automatic","Second ",11,2987,198.5
2199,"Other",10,"Diesel","Individual","Automatic","Second ",17.9,2143,136
1190,"Other",80,"Petrol","Individual","Automatic","Second ",10.93,2497,204
2600,"Other",100,"Diesel","Individual","Automatic","Second ",15.26,2143,203.2
1850,"Other",40,"Diesel","Individual","Automatic","Second ",17.9,2143,136
1200,"Other",35,"Petrol","Individual","Automatic","Second ",10.93,2497,204
1850,"Other",60,"Diesel","Individual","Automatic","Second ",13,2143,201.1
725,"Other",80,"Diesel","Individual","Automatic","Second ",14.84,2143,170
2100,"Other",48,"Diesel","Individual","Automatic","Second ",17.9,2143,136
1350,"Other",81.5,"Diesel","Individual","Automatic","Second ",14.84,2143,167.62
515,"Other",120,"Diesel","Individual","Automatic","Second ",14.84,2143,170
1859,"Other",40,"Diesel","Individual","Automatic","Second ",19.7,2143,134.1
2051,"Other",35,"Diesel","Dealer","Automatic","Second ",19.7,2143,134.1
1000,"Other",80,"Petrol","Individual","Automatic","Third or above",10.93,3498,272
1750,"Other",19,"Petrol","Dealer","Automatic","First ",13.96,1451,141
1900,"Other",1.6,"Petrol","Dealer","Automatic","First ",13.96,1451,141
1700,"Other",16.5,"Petrol","Dealer","Automatic","First ",13.96,1451,141
1090,"Other",151,"Diesel","Dealer","Manual","First ",13.5,2477,175.56
950,"Other",181.491,"Diesel","Dealer","Manual","First ",13.5,2477,175.56
160,"Other",100,"Diesel","Individual","Manual","First ",14.8,1998,68
1700,"Other",39,"Diesel","Individual","Manual","First ",13.5,2477,175.56
1700,"Other",39,"Diesel","Individual","Manual","First ",13.5,2477,175.56
1950,"Other",120,"Diesel","Individual","Manual","First ",13.5,2477,175.56
625,"Other",120,"Diesel","Individual","Manual","Second ",10.5,2835,116.9
150,"Other",198,"Diesel","Individual","Manual","Second ",14.8,1998,68
1250,"Other",160,"Diesel","Individual","Manual","Second ",13.5,2477,178
150,"Other",198,"Diesel","Individual","Manual","Second ",14.8,1998,68
150,"Other",280,"Diesel","Individual","Manual","Second ",14.8,1998,68
1250,"Other",160,"Diesel","Individual","Manual","Second ",13.5,2477,178
155,"Other",100,"Diesel","Individual","Manual","Third or above",14.8,1998,68
165,"Other",120,"Diesel","Individual","Manual","Third or above",14.8,1998,68
550,"Other",37,"Petrol","Individual","Manual","First ",16.95,1498,97.7
300,"Other",80,"Petrol","Individual","Manual","First ",19.49,1198,67.04
250,"Other",50,"Diesel","Individual","Manual","First ",23.08,1461,63.1
275,"Other",45,"Diesel","Individual","Manual","First ",23.08,1461,63.1
450,"Other",9,"Petrol","Dealer","Manual","First ",16.95,1498,97.7
250,"Other",120,"Diesel","Individual","Manual","First ",23.08,1461,63.1
580,"Other",90,"Diesel","Individual","Manual","First ",20.45,1461,83.8
370,"Other",35,"Petrol","Individual","Manual","First ",19.49,1198,67.04
325,"Other",50,"Petrol","Individual","Automatic","First ",19.34,1198,76
670,"Other",35,"Diesel","Individual","Manual","First ",22.71,1461,84.8
472,"Other",90,"Diesel","Individual","Manual","First ",20.45,1461,83.8
495,"Other",56.832,"Diesel","Dealer","Manual","First ",19.87,1461,83.14
250,"Other",110,"Petrol","Individual","Manual","First ",16.95,1498,97.7
950,"Other",11.533,"Petrol","Trustmark Dealer","Manual","First ",14.23,1498,104.55
850,"Other",55,"Diesel","Individual","Automatic","First ",19.61,1461,108.5
350,"Other",50,"Petrol","Individual","Manual","First ",16.95,1498,97.7
204.999,"Other",120,"Diesel","Individual","Manual","First ",23.08,1461,63.1
750,"Other",35,"Diesel","Individual","Manual","First ",20.45,1461,83.8
800,"Other",35,"Diesel","Individual","Manual","First ",20.45,1461,83.8
800,"Other",36,"Diesel","Individual","Manual","First ",19.01,1461,108.5
335,"Other",71,"Diesel","Dealer","Manual","First ",21.64,1461,84.8
860,"Other",14.317,"Petrol","Dealer","Manual","First ",14.23,1498,104.55
300,"Other",90,"Diesel","Individual","Manual","First ",21.64,1461,84.8
225,"Other",100,"Petrol","Individual","Manual","First ",19.49,1198,67.04
500,"Other",26,"Petrol","Individual","Automatic","First ",19.34,1198,76
390,"Other",30,"Petrol","Individual","Manual","First ",19.69,1198,67.04
290,"Other",112.072,"Diesel","Individual","Manual","First ",21.64,1461,84.8
110,"Other",110,"Petrol","Individual","Manual","First ",18.06,1198,75
560,"Other",21.5,"Petrol","Individual","Automatic","First ",19.34,1198,76
400,"Other",83,"Diesel","Individual","Manual","First ",23.08,1461,63.1
350,"Other",110,"Petrol","Individual","Manual","First ",16.95,1498,97.7
860,"Other",14.317,"Petrol","Dealer","Manual","First ",14.23,1498,104.55
750,"Other",70,"Diesel","Individual","Manual","First ",19.01,1461,108.5
850,"Other",55,"Diesel","Individual","Automatic","First ",19.61,1461,108.5
475,"Other",40,"Diesel","Individual","Manual","First ",19.01,1461,108.5
350,"Other",120,"Diesel","Individual","Manual","First ",21.64,1461,84.8
850,"Other",48,"Diesel","Individual","Manual","First ",19.87,1461,83.14
670,"Other",35,"Diesel","Individual","Manual","First ",22.71,1461,84.8
1000,"Other",110,"Diesel","Individual","Manual","First ",20.45,1461,83.8
346,"Other",36.422,"Petrol","Dealer","Manual","First ",18.44,1198,75
540,"Other",150,"Diesel","Individual","Manual","First ",19.01,1461,108.5
325,"Other",50,"Diesel","Individual","Manual","First ",21.64,1461,84.8
580,"Other",90,"Diesel","Individual","Manual","First ",20.45,1461,83.8
280,"Other",96,"Petrol","Individual","Manual","First ",16.95,1498,97.7
375,"Other",212,"Diesel","Individual","Manual","First ",21.64,1461,84.8
361,"Other",26,"Petrol","Individual","Automatic","First ",19.34,1198,76
700,"Other",40,"Petrol","Individual","Manual","First ",13.24,1598,102.5
325,"Other",50,"Petrol","Individual","Automatic","First ",19.34,1198,76
840,"Other",30,"Diesel","Individual","Manual","First ",19.87,1461,83.14
370,"Other",40,"Petrol","Individual","Manual","First ",19.49,1198,67.04
1200,"Other",23,"Diesel","Individual","Manual","First ",20.45,1461,108.5
335,"Other",71,"Diesel","Dealer","Manual","First ",21.64,1461,84.8
509.999,"Other",170,"Diesel","Individual","Manual","First ",20.45,1461,83.8
350,"Other",90,"Petrol","Individual","Automatic","Second ",17.97,1498,99.6
555,"Other",80.1,"Diesel","Individual","Manual","Second ",19.01,1461,108.5
254.999,"Other",110,"Diesel","Individual","Manual","Second ",23.08,1461,63.1
350,"Other",25,"Petrol","Individual","Manual","Second ",16.95,1498,97.7
350,"Other",47,"Petrol","Individual","Manual","Second ",16.95,1498,97.7
200,"Other",43.5,"Petrol","Individual","Manual","Second ",18.06,1198,75
300,"Other",60,"Petrol","Individual","Manual","Second ",18.06,1198,75
525,"Other",120,"Diesel","Individual","Manual","Second ",19.01,1461,108.5
600,"Other",80,"Petrol","Individual","Automatic","Second ",11.07,2496,179.5
300,"Other",71.717,"Petrol","Individual","Automatic","Second ",19.34,1198,76
295,"Other",70,"Diesel","Individual","Manual","Second ",21.64,1461,84.8
700,"Other",80,"Diesel","Individual","Manual","Second ",20.45,1461,83.8
320,"Other",70,"Petrol","Individual","Manual","Second ",16.95,1498,97.7
580,"Other",90,"Diesel","Individual","Manual","Second ",22.71,1461,84.8
525,"Other",120,"Diesel","Individual","Manual","Second ",19.01,1461,108.5
310,"Other",91.4,"Petrol","Individual","Automatic","Second ",19.34,1198,76
229.999,"Other",166,"Diesel","Individual","Manual","Second ",23.08,1461,63.1
490,"Other",90,"Diesel","Individual","Manual","Second ",20.45,1461,83.8
235,"Other",90,"Petrol","Individual","Manual","Second ",18.06,1198,75
499,"Other",61,"Diesel","Dealer","Manual","Second ",22.71,1461,84.8
450,"Other",82,"Diesel","Individual","Manual","Second ",20.45,1461,83.8
400,"Other",70,"Diesel","Individual","Manual","Third or above",20.45,1461,83.8
480,"Other",60,"Diesel","Individual","Manual","Third or above",20.45,1461,83.8
210,"Other",110,"Diesel","Individual","Manual","Third or above",23.08,1461,63.1
220,"Other",110,"Diesel","Individual","Manual","Third or above",21.64,1461,84.8
220,"Other",110,"Diesel","Individual","Manual","Third or above",21.64,1461,84.8
275,"Other",80,"Petrol","Individual","Manual","Third or above",16.95,1498,97.7
320,"Other",91,"Diesel","Individual","Manual","Third or above",22.71,1461,84.8
68,"Other",110,"Petrol","Individual","Manual","Third or above",13.1,1598,77
350,"Other",25,"Petrol","Individual","Manual","First ",23.01,999,67
335,"Other",30,"Petrol","Individual","Manual","First ",25.17,799,53.3
270,"Other",44,"Petrol","Individual","Manual","First ",25.17,799,53.3
229.999,"Other",40,"Petrol","Individual","Manual","First ",25.17,799,53.3
390,"Other",13,"Petrol","Dealer","Manual","First ",20.71,799,53.26
570,"Other",40,"Diesel","Dealer","Manual","First ",20.45,1461,83.8
300,"Other",30,"Petrol","Individual","Manual","First ",25.17,799,53.3
1050,"Other",18,"Diesel","Dealer","Manual","First ",19.6,1461,108.45
300,"Other",66.693,"Petrol","Dealer","Manual","First ",25.17,799,53.3
350,"Other",25,"Petrol","Individual","Manual","First ",23.01,999,67
260,"Other",60,"Petrol","Individual","Manual","First ",25.17,799,53.3
300,"Other",50,"Petrol","Individual","Manual","First ",23.01,999,67
300,"Other",35,"Petrol","Individual","Manual","First ",23.01,999,67
400,"Other",60,"Petrol","Individual","Manual","First ",23.01,999,67
600,"Other",60,"Diesel","Individual","Manual","First ",19.01,1461,108.45
300,"Other",35,"Petrol","Individual","Manual","First ",23.01,999,67
265,"Other",50,"Petrol","Individual","Manual","First ",25.17,799,53.3
290,"Other",28,"Petrol","Individual","Manual","First ",25.17,799,53.3
580,"Other",12,"Petrol","Individual","Manual","First ",20,999,72
261,"Other",90,"Petrol","Individual","Manual","First ",25.17,799,53.3
340,"Other",10,"Petrol","Individual","Manual","First ",25.17,799,53.3
535,"Other",50,"Diesel","Individual","Manual","First ",19.87,1461,83.8
675,"Other",5,"Petrol","Individual","Manual","First ",20,999,72
330,"Other",20,"Petrol","Individual","Manual","First ",25.17,799,53.3
290,"Other",21,"Petrol","Individual","Manual","First ",25.17,799,53.3
250,"Other",22,"Petrol","Individual","Manual","First ",25.17,799,53.3
310,"Other",11.5,"Petrol","Individual","Manual","First ",25.17,799,53.3
434.999,"Other",120,"Diesel","Individual","Manual","First ",21.64,1461,84.8
290,"Other",50,"Petrol","Individual","Manual","First ",23.01,999,67
340,"Other",25,"Petrol","Individual","Manual","First ",25.17,799,53.3
395,"Other",10,"Petrol","Individual","Manual","First ",25.17,799,53.3
880,"Other",65,"Diesel","Individual","Manual","First ",19.98,1461,108.5
200,"Other",50,"Petrol","Individual","Manual","First ",25.17,799,53.3
315,"Other",51.5,"Petrol","Individual","Manual","First ",25.17,799,53.3
650,"Other",120,"Diesel","Individual","Manual","First ",19.87,1461,83.8
515,"Other",40,"Diesel","Individual","Manual","First ",19.87,1461,83.8
350,"Other",30,"Petrol","Individual","Manual","First ",23.01,999,67
350,"Other",34,"Petrol","Individual","Manual","First ",25.17,799,53.3
495,"Other",175,"Diesel","Individual","Manual","First ",19.01,1461,108.45
290,"Other",15.2,"Petrol","Individual","Manual","First ",25.17,799,53.3
260,"Other",30,"Petrol","Individual","Manual","First ",25.17,799,53.3
325,"Other",38,"Petrol","Individual","Manual","First ",23.01,999,67
1250,"Other",12,"Diesel","Individual","Manual","First ",19.6,1461,108.45
409.999,"Other",35,"Petrol","Individual","Manual","First ",23.01,999,67
330,"Other",30,"Petrol","Individual","Manual","First ",23.01,999,67
395,"Other",10.8,"Petrol","Individual","Manual","First ",25.17,799,53.3
484.999,"Other",75,"Diesel","Dealer","Manual","First ",19.87,1461,83.8
310,"Other",27.5,"Petrol","Individual","Manual","First ",25.17,799,53.3
356,"Other",9.656,"Petrol","Individual","Manual","First ",25.17,799,53.3
300,"Other",10,"Petrol","Individual","Manual","First ",25.17,799,53.3
600,"Other",67.303,"Diesel","Dealer","Manual","First ",20.45,1461,83.8
265,"Other",90,"Petrol","Individual","Manual","First ",23.01,999,67
480,"Other",80,"Diesel","Individual","Manual","First ",20.45,1461,83.8
380,"Other",5,"Petrol","Individual","Manual","First ",23.01,999,67
490,"Other",95,"Diesel","Individual","Manual","First ",20.46,1461,83.8
380,"Other",15,"Petrol","Individual","Manual","First ",25.17,799,53.3
340,"Other",20,"Petrol","Individual","Manual","First ",25.17,799,53.3
220,"Other",90,"Petrol","Individual","Manual","First ",25.17,799,53.3
645,"Other",120,"Diesel","Individual","Manual","First ",19.87,1461,83.8
250,"Other",41,"Petrol","Individual","Manual","First ",25.17,799,53.3
650,"Other",80,"Diesel","Individual","Manual","First ",19.72,1461,108.45
275,"Other",20,"Petrol","Individual","Manual","First ",23.01,999,67
240,"Other",59.3,"Petrol","Individual","Manual","First ",25.17,799,53.3
310,"Other",25,"Petrol","Individual","Manual","First ",25.17,799,53.3
650,"Other",5,"Petrol","Individual","Manual","First ",20,999,72
900,"Other",50,"Diesel","Individual","Manual","First ",20.37,1461,108.45
425,"Other",69,"Diesel","Dealer","Manual","First ",19.87,1461,83.8
450,"Other",40,"Petrol","Individual","Automatic","First ",24.04,999,67
600,"Other",5,"Petrol","Individual","Manual","First ",20,999,72
1000,"Other",75.01,"Diesel","Dealer","Automatic","First ",13.73,1995,148
245,"Other",100,"Diesel","Dealer","Manual","First ",23.08,1461,63.1
750,"Other",48.406,"Diesel","Dealer","Manual","First ",19.87,1461,83.8
900,"Other",35,"Diesel","Individual","Manual","First ",21.04,1461,83.8
250,"Other",40,"Petrol","Individual","Manual","First ",25.17,799,53.3
600,"Other",114,"Diesel","Individual","Manual","First ",19.01,1461,108.45
350,"Other",40,"Petrol","Individual","Manual","First ",25.17,799,53.3
